data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
12,1,Organic,,8.0,B0D5VLRBNC,"2 Replacement Keys Cut to Key Code 1393 Ademco, ADT, First Alert, Security Alarm System Panel, Keys (Cut by Key Copy Express)",N/A,$13.85,,5.0,1.0,False,https://m.media-amazon.com/images/I/61Slc+boJHL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61Slc+boJHL._AC_SL1500_.jpg,,2026-04-23T09:27:50.529355
13,1,Organic,,9.0,B007YUIERK,"Greenlee - Brush & Cap (Key13&14), Pulling (25709)",N/A,$114.91,,,,False,https://m.media-amazon.com/images/I/21nQerzMl1L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/21nQerzMl1L._AC_SL1500_.jpg,,2026-04-23T09:27:50.532483
14,1,Title,,,,More results,,,,,,False,,,,2026-04-23T09:27:50.532944
15,1,Organic,,10.0,B08DRQK4J1,KI P13 Replacement Keys: 2 Keys,N/A,$12.87,,,,False,https://m.media-amazon.com/images/I/211gE9Hl9ZL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/211gE9Hl9ZL._AC_SL1500_.jpg,,2026-04-23T09:27:50.537473
16,1,Organic,,11.0,B0FJDGRNQQ,CH513 Replacement Key for Truck Tool Boxes and Paddle Handle Tool Boxes Marked CH-513 Keychain - Key Style May Vary (1-Pack),N/A,$9.20,,4.6,255.0,False,https://m.media-amazon.com/images/I/71HUFlcwijL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71HUFlcwijL._AC_SL1500_.jpg,,2026-04-23T09:27:50.541068
17,1,Organic,,12.0,B00Y1HUOHW,Keyless2Go Replacement for New Uncut PK3 Transponder Ignition Car Key B107 PT04 (2 Pack),N/A,$13.30,,4.2,202.0,False,https://m.media-amazon.com/images/I/71j4fNrqx4L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71j4fNrqx4L._AC_SL1500_.jpg,,2026-04-23T09:27:50.545740
18,1,Organic,,13.0,B0FTWXFV8H,Replacement Key for American Lock 13131,N/A,$8.87,,,,False,https://m.media-amazon.com/images/I/31IbYwbyldL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/31IbYwbyldL._AC_SL1500_.jpg,,2026-04-23T09:27:50.550024
19,1,Organic,,14.0,B0DD5MZWKN,E13 Pair of 2 Replacement Keys for Locks with E13 Code Husky/Yukon/Harbor Freight. Cut to Code by keys22 (E13),N/A,$14.95,,5.0,1.0,False,https://m.media-amazon.com/images/I/61octz7VjaL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61octz7VjaL._AC_SL1500_.jpg,,2026-04-23T09:27:50.554486
20,1,Organic,,15.0,B0CZL5657Z,Replacement Key for American Lock 13122,N/A,$8.87,,,,False,https://m.media-amazon.com/images/I/315Zx1ZS55L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/315Zx1ZS55L._AC_SL1500_.jpg,,2026-04-23T09:27:50.558676
21,1,Title,,,,More results,,,,,,False,,,,2026-04-23T09:27:50.559139
22,1,Organic,,16.0,B07YNJD2CN,VRINDAVANBAZAAR.COM ISKCON Tilak -Hare Krishna key ring (White),N/A,$18.98,,,,False,https://m.media-amazon.com/images/I/81PYG+cZu3L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81PYG+cZu3L._AC_SL1500_.jpg,,2026-04-23T09:27:50.562779
23,1,Organic,,17.0,B0CST3T3BS,Toolbox Replacement Key for Husky A13,N/A,$8.87,,1.0,1.0,False,https://m.media-amazon.com/images/I/31tctWTC5yL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/31tctWTC5yL._AC_SL1500_.jpg,,2026-04-23T09:27:50.570004
24,1,Organic,,18.0,B0CQ9C8XLT,Replacement Key for Trendway M135,N/A,$7.17,,,,False,https://m.media-amazon.com/images/I/31o27ohGElL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/31o27ohGElL._AC_SL1500_.jpg,,2026-04-23T09:27:50.575424
25,1,Organic,,19.0,B0FTWW3H47,Replacement Key for American Lock 13144,N/A,$8.87,,,,False,https://m.media-amazon.com/images/I/31IbYwbyldL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/31IbYwbyldL._AC_SL1500_.jpg,,2026-04-23T09:27:50.581720
26,1,Organic,,20.0,B0CZKDXWC2,Replacement Key for American Lock 13254,N/A,$8.87,,,,False,https://m.media-amazon.com/images/I/315Zx1ZS55L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/315Zx1ZS55L._AC_SL1500_.jpg,,2026-04-23T09:27:50.588497
27,1,Organic,,21.0,B00Y1HU2EM,Keyless2Go Replacement for New Uncut PK3 Transponder Ignition Car Key B97 (2 Pack),N/A,$11.30,,4.5,105.0,False,https://m.media-amazon.com/images/I/71NifeGIm4L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71NifeGIm4L._AC_SL1500_.jpg,,2026-04-23T09:27:50.595990
28,1,Organic,,22.0,B0FM262JGR,Replacement Key for Stant 13EL,N/A,$8.87,,,,False,https://m.media-amazon.com/images/I/311BLJKMpOL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/311BLJKMpOL._AC_SL1500_.jpg,,2026-04-23T09:27:50.603801
29,1,Title,,,,More results,,,,,,False,,,,2026-04-23T09:27:50.604445
31,1,Title,,,,"Debug info copied.SponsoredKeychron K10 HE Hall Effect Keyboard Wireless, Magnetic Switch Hot Swappa",,,,,,False,,,,2026-04-23T09:27:50.605311
32,1,SB,1.0,,,N/A,https://aax-us-east-retail-direct.amazon.com/x/c/JHvV6JE_0WOGAYEXy2jaP04AAAGdt_NGVQEAAAH2AQBvbm9fdHhuX2JpZDcgICBvbm9fdHhuX2ltcDIgICBOAGDn/clv1c_ek-wxPHXFbbWDfHXL5sEvQuvcbyIGJfKKrfdoEf1t4HCSM6mrU6lAoM9YrvEtpNSypvB61117LVrs0E9DJcSEqIlrV-kCvdL5WDmICERwRI86RErMr_H54BAgLvwqHrZh7l2pAkKfRcUdNm5E9XRXmlFsl6YpmVqk8rY0AWSlMa-W2IeOPQ2vYJShoBIyYiuttZem28KnwfVychVB5GQcuz6NFVuAVCzEcZmpbhV063fd0de4Ld5UzAnFHWK2-o3kE3zvuqwJY8_kGmoKciD_RD3uazgUXY1BFy3Hbol3YhWIkrXU9R_X6TJETgY1KX4cEbqsVkJT87k9TKDlVcquK35-IpR8tEDVNdFiHqk0NGIk3MxbBIT4LjPsc2GdQz4LfSctfN5CxrILzOIsBVOfgY5PcdJxAoV17JrKlE7YytUBWirEqOoWk-iAHNFd_d3a5aV2CbwsvqY7suI809Yx7L-Cnh4zPAqbvknXfBxddmWSHYnhkxLQSvi1YxP8Ko1IRU6eynL6Lf6r8OShtFoSl-BT9W19R0srtKVHWRWP1cRjFVIHvEB5HTyLIieN0lWhIjI-oMsYLeNY0bEZB6IL7vbv33unUGBH7aIf2qLhmlup6LtY4tU6uVzg6YmprvYEtPKFcxIRZLPxacrtRDxwSnugPvGYIu-7LNo2vgbyM1NZRr5Sru5UX4ZnAsqHsNVXz0u2rrRvazVGbto0kcsXj_Fg58ZrtE-_fbePfrT0bOA0gh2bkZopk8VNMJbYPFKf4yPgRuttoeUZkOSM3qHiWSm0mbJ494AnS-PdRdBZsDBm-xQCgCPtljesv7BGc4TGGbebseiuMoVAa2LtoQZzJw6IyFyMSDvsP731zhDwYLEngelaV726v4oVlC7HgZrqcM85sAy1Ae8Lb5Nl3_P4WSH02-_-0YZxAVELwycjWBw-yXF--m0r6J5ktFzIYm0wOsxWNo1yC5CAOcmTfkhXTeIL9aAzpbLNV-UIk99Jye8Gui54YT5SZKFJ8UMbavEYmGefTGM5IpgEpJANqn0Qbm4n1YVFm-IzYDw97wcakxpvKi_evjUbFWDfdkgYwuVC0cqu92zS1mqhmyuchCFdSNx7m50jFKZT6_uDcMwjGVc-TcQTL9COtk0K2-IzUCHSfux7OkGj57MS3OnzC4DdN5aFtEvaS1_Cf4fzeYNpZwBYEZvo8052bKdCCL8jyiF_Uyz8a638YdCkWe3QJaGx39EYazev8UJELMpJPq26Dxdwt2R_ag0Dw0JqBMHSi1yv7D7ELN8J32nR0Zgk-YiQ7K_n_4SzANeoSMMchO5Q-nN0VqrmV3VwObapchbdLe5VlDi9TDYaQRdWOd1Z_t54E5LNFDl3e9A54yyZS2W4mu6o8DRqdpxw74QbjUK8PZ88bJAkL6mRHVyAYFS109G5WJnz3tlX3WrDReqSEfqq7smh5SzgCxJfTmxqPpXAephiroFtP8e2P8ljCOSsQXJ4w9wler0MfLhrifUoH1TsVDFZOOkbWDfJNg0CpZi491DaSFWqerN8MSyA7ZjZnA5gphm4v-RJWzWeO-OGoqSDditSfMwd1QLcDF7ut7jyAfWRtASgbtuj6zA0GhQlWRB13wk2E-ySUdD2eTyb480c-XY2YZ-qZkshrVFbM_87DoGtd5Xfh8e_CNyHlC9tBjSuAV57H5FBerv/https://www.amazon.com/stores/page/D45F5DA8-8730-4AE1-8F63-4B03BF9CBC12/?_encoding=UTF8&store_ref=SB_A02117433QBD8VBDMUIAR-A02816261NATDKZTZXH4Z&pd_rd_plhdr=t&aaxitk=ceb0be7b1c48bddd063a8878b145e3dc&hsa_cr_id=0&lp_asins=B0DZCKGDYZ%2CB0GDHCF7KJ%2CB0FLVB2KDD&lp_query=key13&lp_slot=desktop-hsa-3psl&ref_=sbx_be_s_3psl_mbd_mb0_bkgd&pd_rd_w=VgWT6&content-id=amzn1.sym.cd7c548b-a599-426f-9ffe-daa1aa803c87%3Aamzn1.sym.cd7c548b-a599-426f-9ffe-daa1aa803c87&pf_rd_p=cd7c548b-a599-426f-9ffe-daa1aa803c87&pf_rd_r=HM4REP6D660QJEQ8H2Q2&pd_rd_wg=cZalo&pd_rd_r=9aa78b77-2d3c-4a96-a2af-14a7d21ebdd2,,,,,False,,,N/A,2026-04-23T09:27:50.612387
33,1,Title,,,,Need help?Visit the help sectionorcontact us,,,,,,False,,,,2026-04-23T09:27:50.613067
